what,kind,bundleId,bundleVersion,description,time
error,log,,,"Error fetching actionscript project for myFriends",1356637540256
error,log,,,"Error fetching actionscript project for myFriends",1356637540274
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1356637542218
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1356637576491
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.properties",1356637576514
error,log,,,"Error fetching actionscript project for myFriends",1356637613455
error,log,,,"Error fetching actionscript project for myFriends",1356637613477
error,log,,,"Error fetching actionscript project for myFriends",1356637613498
error,log,,,"Error fetching actionscript project for myFriends",1356637613666
error,log,,,"Error fetching actionscript project for myFriends",1356637613683
error,log,,,"Error fetching actionscript project for myFriends",1356637613745
error,log,,,"Error fetching actionscript project for myFriends",1356637613763
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1356637618424
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1356637643601
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.properties",1356637643616
error,log,,,"Error fetching actionscript project for myFriends",1356637651393
error,log,,,"Error fetching actionscript project for myFriends",1356637651414
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1356637653204
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1356637672202
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.properties",1356637672213
error,log,,,"Error fetching actionscript project for myFriends",1356637673551
error,log,,,"Error fetching actionscript project for myFriends",1356637673569
error,log,,,"Error fetching actionscript project for myFriends",1356637673586
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.refresh",1356637676607
error,log,,,"Error fetching actionscript project for myFriends",1356637676962
error,log,,,"Error fetching actionscript project for myFriends",1356637676983
error,log,,,"Error fetching actionscript project for myFriends",1356637677000
error,log,,,"Error fetching actionscript project for myFriends",1356637677018
error,log,,,"Error fetching actionscript project for sayHello",1356637677036
error,log,,,"Error fetching actionscript project for sayHello",1356637677307
error,log,,,"Error fetching actionscript project for sayHello",1356637677594
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1356637677892
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1356637677913
error,log,,,"Error fetching actionscript project for sayHello",1356637677935
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1356637678258
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1356637678288
error,log,,,"Error fetching actionscript project for myFriends",1356637678312
error,log,,,"Error fetching actionscript project for myFriends",1356637678330
error,log,,,"Error fetching actionscript project for myFriends",1356637678347
error,log,,,"Error fetching actionscript project for myFriends",1356637678366
error,log,,,"Error fetching actionscript project for sayHello",1356637678406
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1356637678727
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1356637679012
error,log,,,"Error fetching actionscript project for sayHello",1356637679038
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1356637679630
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1356637679657
error,log,,,"Error fetching actionscript project for sayHello",1356637679678
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1356637680292
error,log,,,"Error fetching actionscript project for myFriends",1356637682133
error,log,,,"Error fetching actionscript project for myFriends",1356637682163
error,log,,,"Error fetching actionscript project for myFriends",1356637682188
error,log,,,"Error fetching actionscript project for myFriends",1356637682220
error,log,,,"Error fetching actionscript project for myFriends",1356637682243
error,log,,,"Error fetching actionscript project for myFriends",1356637682267
error,log,,,"Error fetching actionscript project for myFriends",1356637682288
error,log,,,"Error fetching actionscript project for myFriends",1356637682310
error,log,,,"Error fetching actionscript project for myFriends",1356637682333
error,log,,,"Error fetching actionscript project for myFriends",1356637682355
error,log,,,"Error fetching actionscript project for myFriends",1356637682383
error,log,,,"Error fetching actionscript project for myFriends",1356637682410
error,log,,,"Error fetching actionscript project for myFriends",1356637682429
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1356637682449
error,log,,,"Error fetching actionscript project for sayHello",1356637682470
error,log,,,"Error fetching actionscript project for myFriends",1356637685243
error,log,,,"Error fetching actionscript project for myFriends",1356637685262
error,log,,,"Error fetching actionscript project for myFriends",1356637685279
started,bundle,org.eclipse.wst.xml.ui,1.1.105.v201106142156,"org.eclipse.wst.xml.ui",1356637686746
started,bundle,org.jboss.tools.common.text.xml,3.2.1.v20111025-0439-H174-Final,"org.jboss.tools.common.text.xml",1356637686823
started,bundle,org.jboss.tools.vpe,3.2.0.v20111025-2102-H197-Final,"org.jboss.tools.vpe",1356637686882
started,bundle,org.eclipse.jst.jsp.ui,1.1.505.v201110211728,"org.eclipse.jst.jsp.ui",1356637687035
started,bundle,org.eclipse.wst.css.core,1.1.403.v201103021532,"org.eclipse.wst.css.core",1356637687383
started,bundle,org.eclipse.wst.xsl.exslt.core,1.0.0.v201005240426,"org.eclipse.wst.xsl.exslt.core",1356637687605
started,bundle,org.eclipse.wst.internet.cache,1.0.400.v201004280700,"org.eclipse.wst.internet.cache",1356637687857
started,bundle,org.jboss.ide.eclipse.as.ui.mbeans,2.1.0.v20111110-1751-H262-Final,"org.jboss.ide.eclipse.as.ui.mbeans",1356637688108
started,bundle,org.hibernate.eclipse.mapper,3.4.1.v20111025-0625-H210-Final,"org.hibernate.eclipse.mapper",1356637688150
started,bundle,org.eclipse.wst.jsdt.web.ui,1.0.305.v201110211728,"org.eclipse.wst.jsdt.web.ui",1356637688152
started,bundle,org.eclipse.wst.jsdt.web.core,1.0.306.v201110262304,"org.eclipse.wst.jsdt.web.core",1356637688194
started,bundle,org.eclipse.jst.jsf.facelet.ui,1.0.0.v20100602,"org.eclipse.jst.jsf.facelet.ui",1356637688537
started,bundle,org.eclipse.jst.jsf.ui,1.3.2.v201110061050,"org.eclipse.jst.jsf.ui",1356637688590
started,bundle,org.eclipse.wst.css.ui,1.0.502.v201101122002,"org.eclipse.wst.css.ui",1356637688733
started,bundle,org.eclipse.wst.dtd.ui,1.0.500.v201004290328,"org.eclipse.wst.dtd.ui",1356637688926
started,bundle,org.jboss.tools.vpe.xulrunner,3.2.1.v20111025-2102-H197-Final,"org.jboss.tools.vpe.xulrunner",1356637689955
started,bundle,org.eclipse.gef,3.6.2.v20110110-2020,"org.eclipse.gef",1356637703905
opened,editor,org.jboss.tools.jst.jsp,3.2.1.v20111025-0510-H215-Final,"org.jboss.tools.jst.jsp.jspeditor.HTMLTextEditor",1356637703926
activated,editor,org.jboss.tools.jst.jsp,3.2.1.v20111025-0510-H215-Final,"org.jboss.tools.jst.jsp.jspeditor.HTMLTextEditor",1356637705963
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1356637705998
